ticker,name,sector,price,market_cap,current_assets,total_liabilities,ncav,ncav_per_share,ocf,ocf_positive,ncav_ratio,is_netnet,margin_pct,ocf_3y_all_positive,ocf_3y_count_positive,ocf_3y_values,has_dividend,has_buyback,revenue_declining,value_trap_flag
3106.T,Kurabo Industries Ltd.,Industrials,10200.0,161954386200.0,84835000000.0,69347000000.0,15488000000.0,975.45,11048000000.0,True,10.457,False,-1468.5,True,3,"[11048000000.0, 12864000000.0, 2516000000.0]",True,True,True,False
3107.T,"Daiwabo Holdings Co., Ltd.",Technology,3333.0,288873579753.0,407778000000.0,287814000000.0,119964000000.0,1384.13,5909000000.0,True,2.408,False,-261.2,True,3,"[5909000000.0, 24544000000.0, 16958000000.0]",True,False,False,False
3109.T,Shikibo Ltd.,Consumer Cyclical,1016.0,12898150480.0,25794000000.0,50375000000.0,-24581000000.0,-1936.27,2107000000.0,True,,False,,True,3,"[2107000000.0, 3549000000.0, 1112000000.0]",True,False,False,False
3110.T,"Nitto Boseki Co., Ltd.",Consumer Cyclical,19500.0,709899840000.0,115256000000.0,87277000000.0,27979000000.0,768.55,19121000000.0,True,25.373,False,-3705.9,True,3,"[19121000000.0, 5057000000.0, 7643000000.0]",True,True,False,False
3111.T,"Omikenshi Co., Ltd.",Consumer Cyclical,182.0,1200672746.0,1971000000.0,13899000000.0,-11928000000.0,-1808.07,-517000000.0,False,,False,,False,0,"[-517000000.0, -1403000000.0, -1416000000.0]",False,False,False,True
3113.T,UNIVA Oak Holdings Limited,Financial Services,70.0,6526486400.0,3127878000.0,3222922000.0,-95044000.0,-1.02,-207425000.0,False,,False,,False,0,"[-207425000.0, -954486000.0, -1021080000.0]",False,True,False,False
3116.T,Toyota Boshoku Corporation,Consumer Cyclical,2192.5,391711390058.0,668631000000.0,604764000000.0,63867000000.0,357.48,121834000000.0,True,6.133,False,-820.0,True,3,"[121834000000.0, 174898000000.0, 89428000000.0]",True,False,False,False
3121.T,"MBK Co.,Ltd.",Financial Services,213.0,6684895092.0,2260743000.0,10787322000.0,-8526579000.0,-271.68,2357306000.0,True,,False,,True,3,"[2357306000.0, 3137436000.0, 2895781000.0]",True,True,True,False
3123.T,"Saibo Co., Ltd.",Consumer Cyclical,625.0,7934174375.0,6557981000.0,21816197000.0,-15258216000.0,-1201.94,2371169000.0,True,,False,,True,3,"[2371169000.0, 2266903000.0, 2295581000.0]",True,True,False,False
3131.T,Shinden Hightex Corporation,Technology,3615.0,6814705185.0,16329813000.0,9231311000.0,7098502000.0,3765.55,3068077000.0,True,0.96,False,-44.0,True,3,"[3068077000.0, 1033157000.0, 4577046000.0]",True,True,False,False
3132.T,"Macnica Holdings, Inc.",Technology,3350.0,598186240950.0,524936000000.0,294963000000.0,229973000000.0,1287.91,24232000000.0,True,2.601,False,-290.2,True,3,"[24232000000.0, 39949000000.0, 38896000000.0]",True,True,False,False
3133.T,"kaihan co.,Ltd.",Consumer Cyclical,106.0,6185712998.0,770847000.0,3093919000.0,-2323072000.0,-39.81,-293747000.0,False,,False,,False,0,"[-293747000.0, -632105000.0, -578799000.0]",False,False,False,True
3134.T,Hamee Corp.,Consumer Cyclical,273.0,4368273273.0,13421855000.0,6402470000.0,7019385000.0,438.68,860373000.0,True,0.622,True,6.7,True,3,"[860373000.0, 885867000.0, 695036000.0]",True,False,False,False
3135.T,"MarketEnterprise Co.,Ltd",Consumer Cyclical,1414.0,7571128670.0,4334961000.0,4038958000.0,296003000.0,55.28,-424117000.0,False,25.578,False,-3736.7,False,1,"[-424117000.0, 192948000.0, -394601000.0]",False,False,False,True
3137.T,"Fundely Co., Ltd.",Communication Services,194.0,2458950000.0,1155551000.0,3957992000.0,-2802441000.0,-221.1,249143000.0,True,,False,,True,3,"[249143000.0, 71343000.0, 189153000.0]",False,False,True,True
3138.T,"Fujisan Magazine Service Co., Ltd.",Consumer Cyclical,1137.0,3754829937.0,4862841000.0,3164325000.0,1698516000.0,514.33,421971000.0,True,2.211,False,-231.6,True,3,"[421971000.0, 276561000.0, 429594000.0]",True,False,False,False
3139.T,"Lacto Japan Co., Ltd.",Consumer Defensive,3260.0,32599044820.0,83151000000.0,57761000000.0,25390000000.0,2539.07,-268000000.0,False,1.284,False,-92.6,False,2,"[-268000000.0, 636000000.0, 3222000000.0]",True,False,False,False
3140.T,"BRUNO,Inc.",Consumer Cyclical,1071.0,15360940665.0,8311000000.0,5250000000.0,3061000000.0,213.42,1001000000.0,True,5.018,False,-652.7,False,1,"[1001000000.0, -68000000.0, -59000000.0]",True,False,False,False
3143.T,O'will Corporation,Consumer Defensive,676.0,6097528788.0,14905249000.0,10965389000.0,3939860000.0,436.79,-829431000.0,False,1.548,False,-132.1,False,2,"[-829431000.0, 280496000.0, 184882000.0]",True,True,False,False
3148.T,"Create SD Holdings Co., Ltd.",Healthcare,3240.0,209311335360.0,112041000000.0,93840000000.0,18201000000.0,281.74,23625000000.0,True,11.5,False,-1625.0,True,3,"[23625000000.0, 21034000000.0, 18985000000.0]",True,False,False,False
3150.T,"grems,Inc.",Utilities,2420.0,55961052840.0,21518496000.0,9725641000.0,11792855000.0,509.97,4648310000.0,True,4.745,False,-611.8,True,3,"[4648310000.0, 4089318000.0, 1464742000.0]",True,False,False,False
3151.T,"Vital KSK Holdings, Inc.",Healthcare,1522.0,73449840330.0,194905000000.0,201863000000.0,-6958000000.0,-144.18,4833000000.0,True,,False,,False,2,"[4833000000.0, -8024000000.0, 23570000000.0]",True,False,False,False
3153.T,"Yashima Denki Co., Ltd.",Industrials,2846.0,60074099422.0,57224000000.0,36529000000.0,20695000000.0,980.42,6206000000.0,True,2.903,False,-335.4,True,3,"[6206000000.0, 3484000000.0, 809000000.0]",True,False,False,False
3154.T,"Medius Holdings Co., Ltd.",Healthcare,856.0,19035093704.0,89052879000.0,92546852000.0,-3493973000.0,-157.12,7011529000.0,True,,False,,True,3,"[7011529000.0, 1921509000.0, 1224486000.0]",True,False,False,False
3156.T,Restar Corporation,Technology,4410.0,123999184890.0,240568000000.0,209962000000.0,30606000000.0,1088.49,20196000000.0,True,4.051,False,-507.7,False,2,"[20196000000.0, 15668000000.0, -363000000.0]",True,True,False,False
3157.T,GEOLIVE Group Corporation,Basic Materials,1359.0,18036237582.0,64520000000.0,66172000000.0,-1652000000.0,-124.48,2304000000.0,True,,False,,True,3,"[2304000000.0, 3067000000.0, 2738000000.0]",True,False,True,False
3159.T,"Maruzen CHI Holdings Co.,Ltd.",Consumer Cyclical,348.0,32205599796.0,100176000000.0,82266000000.0,17910000000.0,193.53,4804000000.0,True,1.798,False,-169.7,True,3,"[4804000000.0, 3008000000.0, 5690000000.0]",True,False,False,False
3160.T,"Oomitsu Co., Ltd.",Consumer Defensive,558.0,7966336104.0,15178585000.0,21082834000.0,-5904249000.0,-413.56,-165764000.0,False,,False,,False,2,"[-165764000.0, 1711550000.0, 685056000.0]",True,False,False,False
3161.T,AZEARTH Corporation,Consumer Cyclical,664.0,3791343056.0,6325829000.0,1683894000.0,4641935000.0,812.97,465588000.0,True,0.817,False,-22.5,False,2,"[465588000.0, -7023000.0, 896769000.0]",True,False,True,False
3166.T,"Ochi Holdings Co., Ltd.",Consumer Cyclical,1369.0,17854339196.0,46142000000.0,46514000000.0,-372000000.0,-28.52,1878000000.0,True,,False,,True,3,"[1878000000.0, 3385000000.0, 1856000000.0]",True,False,False,False
3167.T,TOKAI Holdings Corporation,Industrials,1105.0,142430218125.0,54955000000.0,115262000000.0,-60307000000.0,-467.87,25769000000.0,True,,False,,True,3,"[25769000000.0, 30066000000.0, 21193000000.0]",True,False,False,False
3168.T,MERF Inc.,Basic Materials,1393.0,19716360412.0,21211871000.0,16487206000.0,4724665000.0,333.81,2322916000.0,True,4.173,False,-526.0,True,3,"[2322916000.0, 827997000.0, 1598110000.0]",True,False,True,False
3169.T,"Misawa & Co., Ltd.",Consumer Cyclical,654.0,4615319856.0,3743110000.0,2276377000.0,1466733000.0,207.84,631152000.0,True,3.147,False,-372.0,True,3,"[631152000.0, 357928000.0, 825149000.0]",True,True,False,False
3172.T,"Tea Life Co., Ltd.",Consumer Cyclical,1145.0,4893015520.0,5147000000.0,2701000000.0,2446000000.0,572.38,329000000.0,True,2.0,False,-200.1,True,3,"[329000000.0, 704000000.0, 380000000.0]",True,False,False,False
3173.T,"Cominix Co.,Ltd.",Industrials,972.0,6675192504.0,19688000000.0,16897000000.0,2791000000.0,406.41,1771000000.0,True,2.392,False,-258.8,False,2,"[1771000000.0, -96000000.0, 1567000000.0]",True,False,False,False
3174.T,"Happiness and D Co.,Ltd.",Consumer Cyclical,416.0,1308082048.0,4764115000.0,5451768000.0,-687653000.0,-218.69,170407000.0,True,,False,,False,2,"[170407000.0, 756677000.0, -33749000.0]",True,False,True,False
3175.T,"AP Holdings Co.,Ltd.",Consumer Cyclical,918.0,11711792592.0,2872565000.0,7739449000.0,-4866884000.0,-381.48,541222000.0,True,,False,,True,3,"[541222000.0, 250682000.0, 1023114000.0]",False,False,False,True
3176.T,"Sanyo Trading Co., Ltd.",Industrials,1527.0,44016191871.0,69915348000.0,30174962000.0,39740386000.0,1378.66,7163699000.0,True,1.108,False,-66.1,True,3,"[7163699000.0, 5447573000.0, 5734282000.0]",True,False,False,False
3177.T,"Arigatou Services Company, Limited",Consumer Cyclical,3410.0,3147880120.0,3389710000.0,2799396000.0,590314000.0,639.47,1072744000.0,True,5.333,False,-699.9,True,3,"[1072744000.0, 858028000.0, 821794000.0]",True,True,False,False
3178.T,"Chimney Co., Ltd.",Consumer Cyclical,1050.0,20257550250.0,8228063000.0,10656120000.0,-2428057000.0,-125.85,769381000.0,True,,False,,True,3,"[769381000.0, 2784371000.0, 1012381000.0]",True,False,False,False
3179.T,"Syuppin Co., Ltd.",Consumer Cyclical,1121.0,23786507968.0,15733356000.0,7920787000.0,7812569000.0,368.19,1207937000.0,True,3.045,False,-356.7,True,3,"[1207937000.0, 2362378000.0, 1243930000.0]",True,True,False,False
3180.T,BEAUTY GARAGE Inc.,Consumer Defensive,1409.0,17676202299.0,13093186000.0,8392108000.0,4701078000.0,374.73,1420134000.0,True,3.76,False,-464.0,True,3,"[1420134000.0, 581936000.0, 998367000.0]",True,True,False,False
3181.T,"Kaitori Okoku Co., Ltd.",Consumer Cyclical,968.0,3543806376.0,4010181000.0,2556509000.0,1453672000.0,397.07,463963000.0,True,2.438,False,-265.7,True,3,"[463963000.0, 107400000.0, 354603000.0]",True,True,False,False
3182.T,Oisix ra daichi Inc.,Consumer Cyclical,1461.0,50744685084.0,53246000000.0,95079000000.0,-41833000000.0,-1204.42,3496000000.0,True,,False,,True,3,"[3496000000.0, 7722000000.0, 5306000000.0]",True,True,False,False
3183.T,"WIN-Partners Co., Ltd.",Healthcare,1225.0,33686074100.0,39725454000.0,22551110000.0,17174344000.0,624.55,2058002000.0,True,1.961,False,-194.2,True,3,"[2058002000.0, 3043527000.0, 445148000.0]",True,True,False,False
3184.T,"International Conglomerate of Distribution for Automobile Holdings Co., Ltd.",Consumer Cyclical,4375.0,9186279375.0,7474645000.0,8577296000.0,-1102651000.0,-525.14,5658194000.0,True,,False,,True,3,"[5658194000.0, 1136047000.0, 3194999000.0]",True,False,False,False
3185.T,"Dream Vision Co.,Ltd.",Consumer Cyclical,147.0,2699805528.0,2386364000.0,2193920000.0,192444000.0,10.48,80526000.0,True,14.029,False,-2004.4,False,2,"[80526000.0, -78558000.0, 95239000.0]",False,False,True,True
3186.T,"NEXTAGE Co., Ltd.",Consumer Cyclical,4235.0,331342076065.0,136347000000.0,147583000000.0,-11236000000.0,-143.61,9187000000.0,True,,False,,True,3,"[9187000000.0, 3024000000.0, 33689000000.0]",True,True,False,False
3187.T,miratap inc.,Consumer Cyclical,242.0,4306916350.0,4855433000.0,5886826000.0,-1031393000.0,-57.95,-55512000.0,False,,False,,False,2,"[-55512000.0, 536765000.0, 437188000.0]",True,True,False,False
3189.T,Anap Holdings Inc.,Consumer Cyclical,103.0,4638464508.0,17952466000.0,5675106000.0,12277360000.0,272.63,-1948390000.0,False,0.378,True,43.3,False,0,"[-1948390000.0, -747815000.0, -597531000.0]",False,False,True,True
3190.T,"HOTMAN Co.,Ltd.",Consumer Cyclical,570.0,4021635000.0,7782414000.0,8981513000.0,-1199099000.0,-169.95,947091000.0,True,,False,,True,3,"[947091000.0, 734835000.0, 747504000.0]",True,False,False,False
3191.T,"Joyful Honda Co.,Ltd.",Consumer Cyclical,2233.0,134590674141.0,59948000000.0,43783000000.0,16165000000.0,268.19,9069000000.0,True,8.326,False,-1148.9,True,3,"[9069000000.0, 12672000000.0, 9807000000.0]",True,True,False,False
3192.T,"Shirohato Co., Ltd.",Consumer Cyclical,301.0,2003444562.0,1996793000.0,3754092000.0,-1757299000.0,-264.02,326006000.0,True,,False,,False,1,"[326006000.0, -158812000.0, -8030000.0]",False,False,True,True
3193.T,"Eternal Hospitality Group Co.,Ltd.",Consumer Cyclical,2631.0,30351963204.0,10747268000.0,11961902000.0,-1214634000.0,-105.29,4441729000.0,True,,False,,True,3,"[4441729000.0, 1720657000.0, 5912948000.0]",True,True,False,False
3195.T,"Generation Pass Co.,Ltd.",Consumer Cyclical,483.0,3943911867.0,4373930000.0,2741908000.0,1632022000.0,199.87,-625829000.0,False,2.417,False,-262.5,False,2,"[-625829000.0, 261265000.0, 119283000.0]",False,False,False,True
3196.T,"HOTLAND HOLDINGS Co., Ltd.",Consumer Cyclical,1605.0,41619133020.0,13930494000.0,21270171000.0,-7339677000.0,-283.05,2522465000.0,True,,False,,True,3,"[2522465000.0, 3953274000.0, 2938849000.0]",True,False,False,False
3197.T,"Skylark Holdings Co., Ltd.",Consumer Cyclical,2734.0,621694047720.0,67578000000.0,330982000000.0,-263404000000.0,-1158.36,74495000000.0,True,,False,,True,3,"[74495000000.0, 67923000000.0, 70717000000.0]",True,False,False,False
3198.T,"SFP Holdings Co., Ltd.",Consumer Cyclical,2203.0,50235310811.0,6044098000.0,4330482000.0,1713616000.0,75.15,1376511000.0,True,29.315,False,-4297.3,True,3,"[1376511000.0, 2052419000.0, 2194717000.0]",True,True,False,False
3199.T,"Watahan & Co.,Ltd.",Consumer Cyclical,1324.0,24742931860.0,43312000000.0,56195000000.0,-12883000000.0,-689.37,-2877000000.0,False,,False,,False,1,"[-2877000000.0, 12467000000.0, -3653000000.0]",True,True,True,False
3201.T,"The Japan Wool Textile Co., Ltd.",Consumer Cyclical,1698.0,110595922296.0,92689000000.0,57607000000.0,35082000000.0,538.62,12140000000.0,True,3.152,False,-372.9,True,3,"[12140000000.0, 10158000000.0, 8995000000.0]",True,True,False,False
3202.T,"Daitobo Co., Ltd.",Consumer Cyclical,128.0,3823958272.0,2403413000.0,15112733000.0,-12709320000.0,-425.42,480945000.0,True,,False,,True,3,"[480945000.0, 757989000.0, 367943000.0]",True,False,False,False
3204.T,Toabo Corporation,Industrials,505.0,4438901520.0,10750000000.0,20335000000.0,-9585000000.0,-1090.46,1013000000.0,True,,False,,True,3,"[1013000000.0, 571000000.0, 414000000.0]",True,False,True,False
3205.T,Daidoh Limited,Consumer Cyclical,699.0,19148313033.0,19736000000.0,25200000000.0,-5464000000.0,-199.46,500000000.0,True,,False,,False,2,"[500000000.0, -1876000000.0, 19000000.0]",True,False,False,False
3221.T,"Yossix Holdings Co.,Ltd.",Consumer Cyclical,3195.0,32768431200.0,10720550000.0,3466630000.0,7253920000.0,707.27,874736000.0,True,4.517,False,-577.6,True,3,"[874736000.0, 3785249000.0, 1613668000.0]",True,True,False,False
3222.T,United Super Markets Holdings Inc.,Consumer Cyclical,796.0,164852546444.0,113416000000.0,178542000000.0,-65126000000.0,-314.46,25603000000.0,True,,False,,True,3,"[25603000000.0, 14485000000.0, 21496000000.0]",True,True,False,False
3223.T,"SLD Entertainment, Inc.",Consumer Cyclical,930.0,1451483550.0,670587000.0,576765000.0,93822000.0,60.11,121444000.0,True,15.471,False,-2220.6,False,2,"[121444000.0, 14979000.0, -216067000.0]",False,False,False,True
3224.T,"General Oyster, Inc.",Consumer Cyclical,699.0,3732202854.0,2173050000.0,1929048000.0,244002000.0,45.7,128591000.0,True,15.296,False,-2194.4,False,2,"[128591000.0, -99599000.0, 218809000.0]",True,False,False,False
3226.T,Mitsui Fudosan Accommodations Fund Inc.,Real Estate,120700.0,303845352000.0,13798319000.0,176323294000.0,-162524975000.0,-64561.67,8061911000.0,True,,False,,True,3,"[8061911000.0, 15200126000.0, 15970625000.0]",True,False,True,False
3231.T,"Nomura Real Estate Holdings, Inc.",Real Estate,927.0,791845075089.0,1484563000000.0,1935132000000.0,-450569000000.0,-527.47,-133793000000.0,False,,False,,False,1,"[-133793000000.0, 70878000000.0, -42809000000.0]",True,True,False,False
3232.T,"Mie Kotsu Group Holdings, Inc.",Industrials,526.0,52874542544.0,50814177000.0,120975658000.0,-70161481000.0,-697.97,7868546000.0,True,,False,,True,3,"[7868546000.0, 9104915000.0, 6365782000.0]",True,True,False,False
3234.T,Mori Hills REIT Investment Corporation,Real Estate,126800.0,239174598000.0,24009015000.0,207685085000.0,-183676070000.0,-97377.09,16795008000.0,True,,False,,True,3,"[16795008000.0, 17913208000.0, 18093755000.0]",True,False,False,False
3236.T,"Properst Co., Ltd.",Real Estate,272.0,9001898480.0,29422000000.0,18009000000.0,11413000000.0,344.85,7641000000.0,True,0.789,False,-18.3,False,2,"[7641000000.0, -1882000000.0, 174000000.0]",True,True,False,False
3237.T,"Intrance Co.,Ltd.",Real Estate,94.0,4370284096.0,714628000.0,323617000.0,391011000.0,8.41,-391619000.0,False,11.177,False,-1576.5,False,1,"[-391619000.0, 281367000.0, -587342000.0]",False,False,False,True
3238.T,"Central General Development Co., Ltd.",Real Estate,367.0,3528382774.0,32624609000.0,35159400000.0,-2534791000.0,-263.65,-7610171000.0,False,,False,,False,1,"[-7610171000.0, -6847689000.0, 2664303000.0]",True,False,False,False
3241.T,"WILL,Co.,Ltd.",Real Estate,581.0,6709322347.0,11007000000.0,11086000000.0,-79000000.0,-6.84,-418000000.0,False,,False,,False,1,"[-418000000.0, -435000000.0, 1114000000.0]",True,False,False,False
3242.T,"Urbanet Corporation Co.,Ltd.",Real Estate,531.0,19639274481.0,53747530000.0,44974740000.0,8772790000.0,237.2,-7279384000.0,False,2.239,False,-235.8,False,1,"[-7279384000.0, 2978403000.0, -2836056000.0]",True,True,False,False
3245.T,"Dear Life Co.,Ltd.",Real Estate,986.0,49638270964.0,45352000000.0,18886000000.0,26466000000.0,525.71,14138000000.0,True,1.876,False,-181.3,False,2,"[14138000000.0, -5932000000.0, 1365000000.0]",True,False,False,False
3246.T,"KOSE R.E. Co.,Ltd.",Real Estate,620.0,6297162060.0,17283909000.0,9113678000.0,8170231000.0,804.42,-1264596000.0,False,0.771,False,-15.6,False,1,"[-1264596000.0, -1136820000.0, 1218081000.0]",True,False,True,False
3248.T,"Early Age Co., Ltd.",Real Estate,867.0,2757756201.0,2018339000.0,10458712000.0,-8440373000.0,-2653.54,449147000.0,True,,False,,True,3,"[449147000.0, 2087356000.0, 840212000.0]",True,False,True,False
3249.T,Industrial & Infrastructure Fund Investment Corporation,Real Estate,141400.0,357524385400.0,40357980000.0,309233584000.0,-268875604000.0,-106339.63,37076556000.0,True,,False,,True,3,"[37076556000.0, 29098248000.0, 19420701000.0]",True,False,False,False
3252.T,"JINUSHI Co.,Ltd.",Real Estate,2912.0,60218826304.0,109124000000.0,94450000000.0,14674000000.0,709.59,-3328000000.0,False,4.104,False,-515.6,False,0,"[-3328000000.0, -4329000000.0, -25212000000.0]",True,False,False,False
3261.T,"GRANDES, Inc.",Real Estate,392.0,1607214504.0,5274471000.0,2862203000.0,2412268000.0,588.35,-525792000.0,False,0.666,True,0.1,False,1,"[-525792000.0, 176663000.0, -221879000.0]",True,False,True,False
3266.T,Fund Creation Group Company Limited,Financial Services,82.0,3085846140.0,5970000000.0,4006000000.0,1964000000.0,52.19,-646000000.0,False,1.571,False,-135.7,False,2,"[-646000000.0, 180000000.0, 524000000.0]",True,False,False,False
3267.T,"Phil Company, Inc.",Industrials,673.0,3613859248.0,8728144000.0,6595623000.0,2132521000.0,397.13,-440993000.0,False,1.695,False,-154.2,False,1,"[-440993000.0, 2076091000.0, -541350000.0]",True,True,False,False
3269.T,Advance Residence Investment Corporation,Real Estate,148000.0,422140696000.0,26581835000.0,245120560000.0,-218538725000.0,-76618.37,25875149000.0,True,,False,,True,3,"[25875149000.0, 25092701000.0, 21702150000.0]",True,False,False,False
3271.T,The Global Ltd.,Real Estate,1266.0,35835299784.0,47505494000.0,41044953000.0,6460541000.0,228.24,-11866850000.0,False,5.547,False,-732.0,False,1,"[-11866850000.0, 12836067000.0, -5737840000.0]",True,False,False,False
3276.T,"Japan Property Management Center Co.,Ltd.",Real Estate,1310.0,21879711700.0,10505759000.0,8179505000.0,2326254000.0,139.28,2600128000.0,True,9.406,False,-1310.8,True,3,"[2600128000.0, 2950532000.0, 2004630000.0]",True,True,False,False
